p-43a-1_china;P-43A-1 (China);38000SL;11000;4.2;1630;0.99;1.24;2;5;country_china;exp_fighter
p-47d_luftwaffe;P-47D (Germany);1300GE;18000;46.91;4626;3.84;1.36;3;10;country_germany;exp_fighter
p-47d_16_re_germany;P-47D-16-RE (Germany);1600GE;33000;40.77;3237;3.96;1.48;3;8;country_germany;exp_fighter
p-47d_22_re;P-47D-22-RE;110000SL;26000;21.67;2751;1.48;1.42;3;8;country_usa;exp_fighter
p-47d_22_re_france;P-47D-22-RE (France);1600GE;33000;17.37;1635;3.31;1.48;3;8;country_france;exp_fighter
p-47d_23_ra_china_rocaf;P-47D-23-RA (China);77000SL;18000;13.35;2408;1.31;1.36;3;8;country_china;exp_fighter
p-47d;P-47D-25;140000SL;33000;36.36;3331;1.62;1.48;3;10;country_usa;exp_fighter
p-47d_ussr;P-47D-27 (USSR);1900GE;33000;15.71;1607;3.25;1.48;3;10;country_ussr;exp_fighter
p-47d-28;P-47D-28;150000SL;40000;72.36;4496;1.77;1.54;3;12;country_usa;exp_fighter
p-47d_30_china;P-47D-30 (China);110000SL;26000;26.6;3149;1.43;1.42;3;12;country_china;exp_fighter
p-47d_30_italy;P-47D-30 (Italy);210000SL;71000;234.36;9225;2.37;1.78;4;12;country_italy;exp_fighter
p-47m-1-re_boxted;P-47M-1-RE;6090GE;71000;121.77;4623;4.69;1.78;4;14;country_usa;exp_fighter
p-47m-1-re;P-47M-1-RE (USA);6090GE;71000;121.77;4623;4.69;1.78;4;14;country_usa;exp_fighter
p-47n-15;P-47N-15;200000SL;63000;180.36;8234;2.3;1.72;4;11;country_usa;exp_fighter
p-51_mk1a_usaaf;P-51;55000SL;14000;9.96;2083;1.15;1.3;2;7;country_usa;exp_fighter
p-51a_tl;P-51A;1000GE;11000;2.6;884;2.03;1.24;2;6;country_usa;exp_fighter
p-51c-10-nt;P-51C-10;77000SL;18000;16.74;2408;1.31;1.36;3;8;country_usa;exp_fighter
p-51c-11-nt_japan;P-51C-11-NT (Japan);1600GE;33000;17.37;1635;3.31;1.48;3;8;country_japan;exp_fighter
p-51d-10;P-51D-10;4880GE;54000;81.27;3690;4.4;1.66;4;10;country_usa;exp_fighter
p-51d-20_china;P-51D-20 (China);170000SL;46000;108.36;5688;1.98;1.6;4;10;country_china;exp_fighter
p-51d-20-na;P-51D-20-NA;3850GE;54000;94.77;4383;4.65;1.66;4;10;country_usa;exp_fighter
p-51d-20-na_iaf;P-51D-20-NA (Israel);180000SL;54000;144.36;6916;2.15;1.66;4;10;country_israel;exp_fighter
p-51d-30_usaaf_korea;P-51D-30;180000SL;54000;144.36;7414;2.12;1.66;4;12;country_usa;exp_fighter
p-51d-5;P-51D-5;170000SL;46000;108.36;5688;1.98;1.6;4;10;country_usa;exp_fighter
p-51h-5_na;P-51H-5-NA;240000SL;82000;342.36;10727;2.56;1.84;4;16;country_usa;exp_fighter
p-51k;P-51K (China);240000SL;82000;270.36;9898;2.45;1.84;4;12;country_china;exp_fighter
p-59a;P-59A;3850GE;54000;81.27;3702;4.22;1.66;4;13;country_usa;exp_fighter
p-61a_1;P-61A-11;2500GE;18000;60.41;5080;4.22;1.36;3;8;country_usa;exp_fighter
p-61c_1;P-61C-1;150000SL;40000;54.36;4008;1.82;1.54;3;9;country_usa;exp_fighter
p-63a-10;P-63A-10;140000SL;33000;36.36;3322;1.65;1.48;3;9;country_usa;exp_fighter
p-63a-10_ussr;P-63A-10 (USSR);3850GE;54000;81.27;3795;4.5;1.66;4;9;country_ussr;exp_fighter
p-63a-5;P-63A-5;77000SL;18000;13.35;2353;1.33;1.36;3;7;country_usa;exp_fighter
p-63a-5_ussr;P-63A-5 (USSR);1600GE;33000;54.27;4167;4.5;1.48;3;7;country_ussr;exp_fighter
p-63c-5;P-63C-5;150000SL;40000;72.36;4008;1.82;1.54;3;9;country_usa;exp_fighter
p-63c-5_france;P-63C-5 (France);150000SL;40000;72.36;4008;1.82;1.54;3;9;country_france;exp_fighter
p-63c-5_ussr;P-63C-5 (USSR);2980GE;46000;81.27;4123;4.5;1.6;4;9;country_ussr;exp_fighter
p-66;P-66;10000SL;7900;1.38;919;0.59;1.12;2;4;country_china;exp_fighter
d_510;Pallier's D.510;250GE;2900;0.27;109;0.44;0.75;1;1;country_france;exp_fighter
pb4y-2;PB4Y-2;150000SL;40000;90.36;5356;1.82;1.54;3;13;country_usa;exp_bomber
pb4y-2_china;PB4Y-2 (China);150000SL;40000;90.36;5356;1.82;1.54;3;13;country_china;exp_bomber
pb4y-2_france;PB4Y-2 (France);180000SL;54000;180.36;8933;2.17;1.66;4;13;country_france;exp_bomber
pbj_1h;PBJ-1H;150000SL;40000;41.16;2645;1.5;1.54;3;8;country_usa;exp_assault
pbj_1j;PBJ-1J;140000SL;33000;20.95;2071;1.35;1.48;3;8;country_usa;exp_assault
pbm_1;PBM-1 "Mariner";10000SL;7900;1.38;924;0.79;1.12;2;3;country_usa;exp_bomber
pbm_3;PBM-3 "Mariner";1000GE;11000;42.71;3864;3.83;1.24;2;6;country_usa;exp_bomber
pby-5;PBY-5 Catalina;2100SL;4000;0.42;402;0.45;1.0;1;1;country_usa;exp_bomber
pby-5a;PBY-5A Catalina;6300SL;5900;0.55;624;0.62;1.06;1;2;country_usa;exp_bomber
pby-5a_ussr;PBY-5A Catalina (USSR);880GE;5900;2.34;1339;1.99;1.06;1;2;country_ussr;exp_bomber
pby-5a_late_france;PBY-5A Late (France);550GE;5900;0.42;318;1.24;1.06;1;2;country_france;exp_bomber
pe-2-1;Pe-2-1;55000SL;14000;9.96;2103;1.33;1.3;2;7;country_ussr;exp_bomber
pe-2-110;Pe-2-110;140000SL;33000;36.36;3446;1.91;1.48;3;9;country_ussr;exp_bomber
pe-2-205;Pe-2-205;1500GE;18000;19.91;2973;3.74;1.36;3;9;country_ussr;exp_bomber
pe-2-31;Pe-2-31;55000SL;14000;7.75;2103;1.33;1.3;2;7;country_ussr;exp_bomber
pe-2-359;Pe-2-359;150000SL;40000;72.36;4548;2.18;1.54;3;10;country_ussr;exp_bomber
pe-2-83;Pe-2-83;77000SL;18000;13.35;2381;1.54;1.36;2;7;country_ussr;exp_bomber
pe-3;Pe-3;22000SL;9200;1.77;790;0.79;1.18;2;3;country_ussr;exp_assault
pe-3_early;Pe-3 (e);10000SL;7900;0.9;564;0.6;1.12;2;3;country_ussr;exp_assault
pe-3_bis;Pe-3bis;77000SL;18000;9.8;1467;1.17;1.36;3;6;country_ussr;exp_assault
pe-8_m82;Pe-8;110000SL;26000;26.6;3184;1.76;1.42;3;10;country_ussr;exp_bomber
f-4k;Phantom FG.1;930000SL;340000;270.36;11483;3.0;2.32;7;31;country_britain;exp_fighter
f-4m_fgr2;Phantom FGR.2;930000SL;340000;270.36;11483;3.0;2.32;7;31;country_britain;exp_fighter
spitfire_ix_plagis;Plagis' Spitfire LF Mk IXc;6090GE;54000;94.77;4699;4.5;1.66;4;14;country_britain;exp_fighter
po-2;Po-2;700SL;2900;0.36;196;0.3;1.0;1;0;country_ussr;exp_bomber
po-2m;Po-2M;400GE;4000;2.24;1411;2.01;1.0;1;0;country_ussr;exp_bomber
p-39n_su;Pokryshkin's P-39N-0 (USSR);1300GE;18000;60.41;5611;4.7;1.36;3;6;country_ussr;exp_fighter
potez_630;Potez 630;10000SL;7900;1.03;919;0.59;1.12;2;4;country_france;exp_fighter
potez_631;Potez 631;22000SL;9200;2.12;1257;0.76;1.18;2;4;country_france;exp_fighter
potez_633;Potez 633;700SL;2900;0.36;200;0.27;1.0;1;2;country_france;exp_bomber
pv_2d;PV-2D;1150GE;14000;4.81;1023;2.61;1.3;2;8;country_usa;exp_bomber
q_5_early;Q-5 early;590000SL;220000;234.36;11911;3.34;2.2;6;24;country_china;exp_assault
q_5a;Q-5A;740000SL;270000;252.36;12156;3.43;2.26;6;24;country_china;exp_assault
q_5l;Q-5L;930000SL;340000;270.36;13045;3.22;2.32;7;26;country_china;exp_assault
r2y2_v1;R2Y2 Kai V1;270000SL;95000;560.27;12688;3.52;1.9;5;21;country_japan;exp_fighter
r2y2_v2;R2Y2 Kai V2;310000SL;110000;578.77;13007;3.64;1.96;5;21;country_japan;exp_fighter
r2y2_kai;R2Y2 Kai V3;370000SL;130000;597.27;13326;3.76;2.02;5;21;country_japan;exp_fighter
p-36a_rasmussen;Rasmussen's P-36A;400GE;4000;0.32;512;0.88;1.0;1;1;country_usa;exp_fighter
re_2000_ga;Re.2000 G.A.;22000SL;9200;2.12;1257;0.76;1.18;2;4;country_italy;exp_fighter
re_2000_ga_ep;Re.2000 G.A. Red 5;850GE;9200;28.21;3460;2.87;1.18;2;4;country_italy;exp_fighter
re_2000_int;Re.2000 serie 1;10000SL;7900;1.03;919;0.59;1.12;2;4;country_italy;exp_fighter
re_2001_cb;Re.2001 CB;55000SL;14000;7.75;2042;1.18;1.3;2;6;country_italy;exp_fighter
re_2001_cn;Re.2001 CN;110000SL;26000;21.67;2708;1.51;1.42;3;7;country_italy;exp_fighter
re_2001_serie1_ep;Re.2001 gruppo 22;850GE;9200;14.71;2671;2.37;1.18;2;6;country_italy;exp_fighter
re_2001_serie1;Re.2001 serie 1;38000SL;11000;4.2;1674;0.99;1.24;2;6;country_italy;exp_fighter
re_2002_early;Re.2002 Early;22000SL;9200;2.12;1257;0.76;1.18;2;4;country_italy;exp_fighter
re_2005_serie0;Re.2005 serie 0;200000SL;63000;216.36;8678;2.27;1.72;4;14;country_italy;exp_fighter
ro_44;Ro.44;700SL;2900;0.36;186;0.23;1.0;1;0;country_italy;exp_fighter
ro_57_quadriarma;Ro.57 Quadriarma;1000GE;11000;29.21;3185;3.52;1.24;2;5;country_italy;exp_assault
s_81_ar125;S.81;700SL;2900;0.36;190;0.29;1.0;1;1;country_italy;exp_bomber
sm_79_iar_italy;S.M.79 B;55000SL;14000;7.75;2209;1.55;1.3;2;4;country_italy;exp_bomber
sm_79_iar;S.M.79 B (Germany);55000SL;14000;7.75;2209;1.55;1.3;2;4;country_germany;exp_bomber
sm_79_1942;S.M.79 bis/N (Germany);38000SL;11000;5.54;1817;1.3;1.24;2;4;country_germany;exp_bomber
sm_79_1943_italy;S.M.79 bis/T.M;38000SL;11000;5.54;1817;1.3;1.24;2;4;country_italy;exp_bomber
sm_79_1943;S.M.79 bis/T.M (Germany);38000SL;11000;5.54;1817;1.3;1.24;2;4;country_germany;exp_bomber
sm_79_1936_italy;S.M.79 serie 1;10000SL;7900;1.03;821;0.84;1.12;2;2;country_italy;exp_bomber
sm_79_1936;S.M.79 serie 1 (Germany);22000SL;9200;2.12;1147;1.1;1.18;2;2;country_germany;exp_bomber
sm_79_1939_italy;S.M.79 serie 8;22000SL;9200;2.12;1287;1.03;1.18;2;3;country_italy;exp_bomber
sm_79_1939;S.M.79 serie 8 (Germany);22000SL;9200;2.12;1287;1.03;1.18;2;3;country_germany;exp_bomber
sm_79_1941_italy;S.M.79 AS;22000SL;9200;2.86;1426;0.99;1.18;2;4;country_italy;exp_bomber
sm_79_1941;S.M.79 AS (Germany);38000SL;11000;5.54;1817;1.3;1.24;2;4;country_germany;exp_bomber
sm_79_1937;S.M.79 serie 4 (Germany);38000SL;11000;5.54;1817;1.3;1.24;2;4;country_germany;exp_bomber
so_4050_vautour_2a;S.O.4050 Vautour IIA;420000SL;150000;613.61;13600;2.52;2.08;5;24;country_france;exp_bomber
so_4050_vautour_2b;S.O.4050 Vautour IIB;310000SL;110000;577.13;12998;2.37;1.96;5;24;country_france;exp_bomber
so_4050_vautour_2n;S.O.4050 Vautour IIN;8380GE;130000;216.27;6626;4.9;2.02;5;24;country_france;exp_bomber
so_4050_vautour_2n_late;S.O.4050 Vautour IIN (late);420000SL;150000;612.5;12818;3.8;2.08;5;22;country_france;exp_fighter
so_8000_narval;S.O.8000 Narval;6090GE;63000;108.27;4282;4.53;1.72;4;14;country_france;exp_fighter
saab_b17bs;S17BS;700SL;2900;0.36;196;0.3;1.0;1;0;country_sweden;exp_bomber
saab_j35xs;Saab J35XS;9270GE;340000;270.27;6206;6.28;2.32;7;29;country_sweden;exp_fighter
saab_105g;SAAB-105G;420000SL;150000;198.36;10965;3.08;2.08;5;22;country_sweden;exp_assault
saab_105oe;SAAB-105OE;8560GE;150000;202.77;5556;6.16;2.08;5;22;country_sweden;exp_assault
md_460_saar;Sa'ar;740000SL;270000;252.36;12656;3.8;2.26;6;24;country_israel;exp_fighter
sagittario_2;Sagittario 2;500000SL;180000;630.64;12656;3.8;2.14;6;24;country_italy;exp_fighter
s_199;Sakeen;170000SL;null;108.36;5223;2.05;1.6;4;7;country_israel;exp_fighter
md_460_sambad;Sambad;590000SL;220000;234.36;12656;3.8;2.2;6;24;country_israel;exp_fighter
sb_2m_100;SB 2M-100;2100SL;4000;0.39;402;0.45;1.0;1;1;country_ussr;exp_bomber
sb_2m_103c;SB 2M-103;6300SL;5900;0.68;690;0.58;1.06;1;3;country_ussr;exp_bomber
sb_2m_103_mv3;SB 2M-103 MV-3;22000SL;9200;2.12;1147;1.1;1.18;1;2;country_ussr;exp_bomber
sb_2m_103u;SB 2M-103U;22000SL;9200;2.86;1426;0.99;1.18;1;4;country_ussr;exp_bomber
sb_2m_103u_china;SB 2M-103U (China);10000SL;7900;1.38;1021;0.76;1.12;2;4;country_china;exp_bomber
sb_2m_103u_mv3;SB 2M-103U MV-3;10000SL;7900;1.38;1021;0.76;1.12;1;4;country_ussr;exp_bomber
sb_2m_105;SB 2M-105;10000SL;7900;1.38;1051;0.74;1.12;1;5;country_ussr;exp_bomber
sb2c_1c;SB2C-1C;77000SL;18000;16.74;2487;1.65;1.36;3;6;country_usa;exp_bomber
sb2c_4;SB2C-4;110000SL;26000;26.6;2850;1.71;1.42;3;8;country_usa;exp_bomber
sb2c_5_france;SB2C-5 (France);110000SL;26000;26.6;2850;1.71;1.42;3;8;country_france;exp_bomber
sb2u-2;SB2U-2;700SL;2900;0.36;196;0.3;1.0;1;0;country_usa;exp_bomber
sb2u-3;SB2U-3;2100SL;4000;0.39;429;0.43;1.0;1;2;country_usa;exp_bomber
sbd-3;SBD-3;6300SL;5900;0.55;690;0.58;1.06;1;3;country_usa;exp_bomber
scimitar_f1;Scimitar F Mk.1;500000SL;180000;216.36;12777;3.8;2.14;6;23;country_britain;exp_fighter
sea_fury_fb11;Sea Fury FB 11;210000SL;71000;252.36;9279;2.36;1.78;4;13;country_britain;exp_fighter
gladiator_mk2_navy;Sea Gladiator Mk I;2100SL;4000;0.39;376;0.36;1.0;1;0;country_britain;exp_fighter
harrier_frs1;Sea Harrier FRS.1;930000SL;520000;270.36;12042;3.05;2.32;7;29;country_britain;exp_assault
sea_hawk_fga6;Sea Hawk FGA.6;370000SL;130000;180.36;13326;3.76;2.02;5;21;country_britain;exp_fighter
sea_hawk_mk100;Sea Hawk Mk.100 (Germany);8560GE;150000;229.77;6517;7.6;2.08;5;21;country_germany;exp_fighter
hurricane_mk1b;Sea Hurricane Mk IB;10000SL;7900;1.38;911;0.61;1.12;2;3;country_britain;exp_fighter
hurricane_mk1c;Sea Hurricane Mk IC;38000SL;11000;5.54;1674;0.99;1.24;2;6;country_britain;exp_fighter
sea_venom_faw20;Sea Venom FAW 20;420000SL;150000;613.47;13576;3.8;2.08;5;20;country_britain;exp_fighter
dh_110_sea_vixen;Sea Vixen F.A.W. Mk.2;8560GE;150000;202.77;5511;7.6;2.08;5;23;country_britain;exp_fighter
meteor_fmk3_navy;Sea Meteor F Mk 3;310000SL;110000;162.36;12932;3.55;1.96;5;19;country_britain;exp_fighter
seafire_mk17;Seafire F Mk XVII;180000SL;54000;162.36;7457;2.11;1.66;4;13;country_britain;exp_fighter
seafire_fr47;Seafire FR 47;200000SL;63000;216.36;8678;2.27;1.72;4;14;country_britain;exp_fighter
seafire_mk3;Seafire LF Mk.III;170000SL;46000;126.36;6076;1.95;1.6;4;12;country_britain;exp_fighter
seafire_mk3_france;Seafire LF Mk.III (France);180000SL;54000;162.36;7414;2.12;1.66;4;12;country_france;exp_fighter
shackleton_mr_mk_2;Shackleton MR.Mk.2;240000SL;82000;126.36;12403;2.18;1.84;4;15;country_britain;exp_bomber
mirage_3cj;Shahak;930000SL;340000;687.92;15088;3.77;2.32;7;27;country_israel;exp_fighter
mig-17_f5;Shenyang F-5;8730GE;180000;229.77;5986;7.6;2.14;5;25;country_china;exp_fighter
saab_sk60b;SK60B;370000SL;130000;324.36;9716;2.77;2.02;5;18;country_sweden;exp_assault
sm_91;SM.91;150000SL;40000;44.55;2645;1.5;1.54;3;8;country_italy;exp_assault
sm_92;SM.92;200000SL;63000;144.36;5602;1.85;1.72;4;9;country_italy;exp_assault
spitfire_f22;Spitfire F Mk 22;210000SL;71000;108.36;10278;2.65;1.78;4;17;country_britain;exp_fighter
spitfire_f24;Spitfire F Mk 24;240000SL;82000;126.36;11210;3.06;1.84;4;18;country_britain;exp_fighter
spitfire_mk14c;Spitfire F Mk XIVc;6090GE;71000;135.27;4811;4.75;1.78;4;14;country_britain;exp_fighter
spitfire_mk14e;Spitfire F Mk XIVe;200000SL;63000;216.36;8678;2.27;1.72;4;14;country_britain;exp_fighter
spitfire_mk18e;Spitfire F Mk XVIIIe;200000SL;63000;216.36;8678;2.27;1.72;4;14;country_britain;exp_fighter
spitfire_ix_early;Spitfire F Mk IX;150000SL;40000;72.36;4232;1.8;1.54;3;10;country_britain;exp_fighter
spitfire_mk9c_4cannons;Spitfire F Mk IXc;1750GE;40000;81.27;4822;4.5;1.54;3;11;country_britain;exp_fighter
spitfire_fr_mk14e;Spitfire FR Mk XIVe;6090GE;63000;108.27;4376;4.56;1.72;4;14;country_britain;exp_fighter
spitfire_lf_mk9e_weisman;Spitfire LF Mk.IXe Weizman's (Israel);4880GE;63000;108.27;4282;4.53;1.72;4;14;country_israel;exp_fighter
spitfire_mk9c_iaf;Spitfire Mk IXc (Israel);180000SL;54000;144.36;6916;2.15;1.66;4;10;country_israel;exp_fighter
spitfiremkiia_ep;Spitfire Mk.IIa Venture I;1150GE;14000;30.87;2987;3.24;1.3;2;6;country_britain;exp_fighter
spitfire_lf_mk9e_iaf;Spitfire Mk.IX (CW) (Israel);200000SL;63000;216.36;8678;2.27;1.72;4;14;country_israel;exp_fighter
spitfire_xvi;Spitfire F Mk XVI;170000SL;46000;126.36;6076;1.95;1.6;4;12;country_britain;exp_fighter
spitfire_ix_usa;Spitfire LF Mk IXc (USA);4880GE;63000;108.27;4721;4.67;1.72;4;14;country_usa;exp_fighter
spitfire_ix;Spitfire LF Mk IX;180000SL;54000;162.36;7491;2.09;1.66;4;14;country_britain;exp_fighter
spitfire_ix_ussr;Spitfire Mk IXc (USSR);6090GE;54000;108.27;5170;4.65;1.66;4;14;country_ussr;exp_fighter
spitfire_mk1;Spitfire Mk Ia;10000SL;7900;1.38;946;0.58;1.12;2;6;country_britain;exp_fighter
spitfiremkiia;Spitfire Mk IIa;22000SL;9200;2.86;1314;0.75;1.18;2;6;country_britain;exp_fighter
spitfiremkii;Spitfire Mk IIb;38000SL;11000;5.54;1753;0.95;1.24;2;8;country_britain;exp_fighter
spitfire_mk5b_notrop;Spitfire Mk Vb;110000SL;26000;26.6;2857;1.47;1.42;3;9;country_britain;exp_fighter
spitfire_mk5b;Spitfire Mk Vb/trop;77000SL;18000;13.35;2408;1.31;1.36;3;8;country_britain;exp_fighter
spitfire_mk5b_italy;Spitfire Mk Vb/trop (Italy);1300GE;18000;7.35;1184;2.64;1.36;3;8;country_italy;exp_fighter
spitfire_mk5c_notrop;Spitfire Mk Vc;170000SL;46000;108.36;5787;1.95;1.6;3;12;country_britain;exp_fighter
spitfire_mk5c;Spitfire Mk Vc/trop;150000SL;40000;72.36;4352;1.78;1.54;3;11;country_britain;exp_fighter
stirling_mk1;Stirling B Mk I;110000SL;26000;26.6;2983;1.71;1.42;3;9;country_britain;exp_bomber
stirling_mk3;Stirling B Mk III;150000SL;40000;72.36;5091;2.25;1.54;3;11;country_britain;exp_bomber
su-11;Su-11;7480GE;95000;189.27;6293;6.88;1.9;5;19;country_ussr;exp_fighter
su_17m2;Su-17M2;930000SL;340000;270.36;12410;3.09;2.32;7;28;country_ussr;exp_assault
su_17m4;Su-17M4;1060000SL;390000;486.36;11599;3.18;2.38;7;30;country_ussr;exp_assault
su-2_m82;Su-2 (M-82);6300SL;5900;0.55;435;0.38;1.06;1;5;country_ussr;exp_assault
su-2_mv5;Su-2 MV-5;2100SL;4000;0.39;283;0.32;1.0;1;2;country_ussr;exp_assault
su-2_tss1;Su-2 TSS-1;6300SL;5900;0.52;417;0.44;1.06;1;3;country_ussr;exp_assault
su_22m3;Su-22M3;930000SL;520000;270.36;12042;3.05;2.32;7;29;country_ussr;exp_assault
su_22m4;Su-22M4 (Germany);1060000SL;390000;486.36;11599;3.18;2.38;7;30;country_germany;exp_assault
su_22um3k;Su-22UM3K (Germany);930000SL;340000;270.36;12042;3.05;2.32;7;29;country_germany;exp_assault
su_25;Su-25;590000SL;220000;234.36;12271;2.95;2.2;6;27;country_ussr;exp_assault
su_25k;Su-25K;9090GE;270000;270.27;6280;6.05;2.26;6;27;country_ussr;exp_assault
su_25t;Su-25T;1080000SL;400000;468.36;11055;3.4;2.44;7;31;country_ussr;exp_assault
su_25tm;Su-39;9620GE;400000;283.77;5627;6.81;2.44;7;31;country_ussr;exp_assault
su_6_single;Su-6;3850GE;54000;64.11;2370;3.42;1.66;4;9;country_ussr;exp_assault
su-6_am42;Su-6 (AM-42);170000SL;46000;90.36;4189;1.5;1.6;4;11;country_ussr;exp_assault
su-6_m71;Su-6 (M-71F);210000SL;71000;180.36;6321;1.83;1.78;4;11;country_ussr;exp_assault
su-7b;Su-7B;500000SL;180000;216.36;11971;3.14;2.14;6;25;country_ussr;exp_assault
su-7bkl;Su-7BKL;590000SL;220000;234.36;12229;3.23;2.2;6;25;country_ussr;exp_assault
su-7bmk;Su-7BMK;9090GE;270000;256.77;6151;6.64;2.26;6;25;country_ussr;exp_assault
su-8;Su-8;3850GE;54000;67.77;2568;3.28;1.66;4;11;country_ussr;exp_assault
su-9;Su-9;270000SL;95000;144.36;11974;3.16;1.9;5;18;country_ussr;exp_fighter
sunderland_mk3a;Sunderland Mk IIIa;6300SL;5900;0.55;624;0.62;1.06;1;2;country_britain;exp_bomber
sunderland_mk5;Sunderland Mk V;10000SL;7900;1.03;924;0.79;1.12;2;3;country_britain;exp_bomber
md_460;Super Mystere B2;590000SL;220000;234.36;12656;3.8;2.2;6;24;country_france;exp_fighter
swift_f1;Swift F.1;310000SL;110000;162.36;12542;3.69;1.96;5;22;country_britain;exp_fighter
swift_f7;Swift F.7;420000SL;150000;198.36;12196;3.8;2.08;5;23;country_britain;exp_fighter
swordfish_mk1;Swordfish Mk I;700SL;2900;0.36;196;0.3;1.0;1;0;country_britain;exp_bomber
swordfish_mk2;Swordfish Mk II;400GE;4000;0.3;193;0.93;1.0;1;0;country_britain;exp_bomber
saab_t18b_1;T18B;170000SL;46000;108.36;6117;2.39;1.6;4;10;country_sweden;exp_bomber
saab_t18b_2;T18B (57);180000SL;54000;144.36;7496;2.61;1.66;4;10;country_sweden;exp_bomber
t2;T-2;590000SL;220000;651.02;14518;3.75;2.2;6;26;country_japan;exp_fighter
t2_early;T-2 Early;8910GE;220000;283.77;7225;7.5;2.2;6;26;country_japan;exp_fighter
ta_154a_1;Ta 154 A-1;1450GE;26000;50.61;3869;3.83;1.42;3;10;country_germany;exp_fighter
ta-152c;Ta 152 C-3;240000SL;82000;126.36;10727;2.56;1.84;4;16;country_germany;exp_fighter
ta-152h-1;Ta 152 H-1;210000SL;71000;252.36;9514;2.38;1.78;4;15;country_germany;exp_fighter
tandem_mai;Tandem MAI;550GE;5900;0.39;213;0.88;1.06;1;3;country_ussr;exp_assault
tb_3_m17_32;TB-3M-17-32;550GE;5900;0.39;299;1.31;1.06;1;1;country_ussr;exp_bomber
tbd-1_1938;TBD-1;700SL;2900;0.36;196;0.3;1.0;1;0;country_usa;exp_bomber
tbf-1c;TBF-1C;10000SL;7900;1.03;821;0.84;1.12;2;2;country_usa;exp_bomber
tempest_mkv_vikkers;Tempest Mk V (Vickers P);200000SL;63000;144.36;4997;1.94;1.72;4;8;country_britain;exp_assault
tempest_mk2;Tempest Mk II;240000SL;82000;342.36;10208;2.46;1.84;4;15;country_britain;exp_fighter
tempest_mkv;Tempest Mk V;170000SL;46000;126.36;6131;1.92;1.6;4;14;country_britain;exp_fighter
tempest_mkv_luftwaffe;Tempest Mk V (Germany);7100GE;63000;108.27;4282;4.53;1.72;4;14;country_germany;exp_fighter
f2a-1_thach;Thach's F2A-1;400GE;4000;0.3;222;0.61;1.0;1;3;country_usa;exp_fighter
thunderbolt_mk1;Thunderbolt Mk.1 (Great Britain);1600GE;33000;54.27;4396;4.43;1.48;3;8;country_britain;exp_fighter
tis_ma;TIS MA;1300GE;18000;6.8;910;2.0;1.36;3;10;country_ussr;exp_assault
tornado_adv;Tornado ADV;1100000SL;410000;468.36;12046;3.19;2.5;8;31;country_italy;exp_fighter
tornado_f3;Tornado F.3;1100000SL;410000;468.36;12046;3.19;2.5;8;31;country_britain;exp_fighter
tornado_gr1;Tornado GR.1;1100000SL;410000;468.36;11131;3.43;2.5;8;31;country_britain;exp_assault
tornado_ids_it_mod95;Tornado IDS (1995) (Italy);1100000SL;410000;468.36;11131;3.43;2.5;8;31;country_italy;exp_assault
tornado_ids_de_mfg;Tornado IDS (Germany);1100000SL;410000;504.36;11912;3.29;2.5;8;30;country_germany;exp_assault
tornado_ids_de_assta1;Tornado IDS ASSTA1 (Germany);1100000SL;410000;468.36;11131;3.43;2.5;8;31;country_germany;exp_assault
tu-1;Tu-1;4880GE;63000;81.27;2655;3.71;1.72;4;13;country_ussr;exp_assault
tu_14t;Tu-14T;310000SL;110000;578.92;14664;2.97;1.96;5;21;country_ussr;exp_bomber
tu-2_early;Tu-2;110000SL;26000;31.48;3603;1.82;1.42;3;11;country_ussr;exp_bomber
tu-2;Tu-2S;200000SL;63000;288.36;10278;2.35;1.72;4;13;country_ussr;exp_bomber
tu-2_postwar;Tu-2S-44;210000SL;71000;108.36;11474;2.21;1.78;4;14;country_ussr;exp_bomber
tu-2_postwar_china;Tu-2S-44 (China);210000SL;71000;108.36;11474;2.21;1.78;4;14;country_china;exp_bomber
tu-2_postwar_late;Tu-2S-59;240000SL;82000;540.66;12294;2.28;1.84;4;14;country_ussr;exp_bomber
tu_4;Tu-4;270000SL;95000;560.84;14334;2.88;1.9;5;21;country_ussr;exp_bomber
tu_4_china;Tu-4 (China);270000SL;95000;560.84;14334;2.88;1.9;5;21;country_china;exp_bomber
gladiator_mk2_tuck;Tuck's Gladiator Mk II;250GE;2900;0.27;139;0.49;0.75;1;0;country_britain;exp_fighter
typhoon_mk1a;Typhoon Mk Ia;55000SL;14000;9.96;2042;1.18;1.3;2;6;country_britain;exp_fighter
typhoon_mk1b;Typhoon Mk Ib;1930GE;18000;33.41;3756;3.51;1.36;3;10;country_britain;exp_fighter
typhoon_mk1b_late;Typhoon Mk Ib/L;140000SL;33000;36.36;3331;1.62;1.48;3;10;country_britain;exp_fighter
vg_33;V.G.33C-1;55000SL;14000;7.75;1973;1.18;1.3;2;5;country_france;exp_fighter
v_11g;V-11;2100SL;4000;0.39;283;0.32;1.0;1;1;country_china;exp_assault
v_12d;V-12D;10000SL;7900;0.9;563;0.56;1.12;2;4;country_china;exp_assault
v_156_b1;V-156-B1;700SL;2900;0.36;196;0.3;1.0;1;0;country_britain;exp_bomber
v_156_f;V-156-F;700SL;2900;0.36;196;0.3;1.0;1;0;country_france;exp_bomber
vampire_fb5;Vampire FB 5;310000SL;110000;162.36;13007;3.64;1.96;5;21;country_britain;exp_fighter
